Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_145.jpg;0;0;0;1.530735;107.8332;88.73416;359.6579;12.85632;359.9321
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_210.jpg;2.937138;0;0;1.523541;107.9199;88.75736;359.6242;13.1216;359.9877
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_275.jpg;5.870631;0;0;1.472139;107.995;88.78473;359.5397;13.82693;0.01128217
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_339.jpg;8.779442;0;0;1.310165;108.0692;88.80984;359.5789;14.65816;359.908
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_405.jpg;5.873633;0;0;1.295484;108.1715;88.843;359.8335;15.4704;359.7705
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_468.jpg;2.929517;0;0;1.287381;108.2474;88.86626;359.9704;15.7934;359.657
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_534.jpg;0.02847992;0;0;1.282865;108.3227;88.8883;0.06988966;15.85909;359.5521
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_600.jpg;0;0;0;1.278177;108.3971;88.90987;0.1251126;15.86948;359.4771
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_665.jpg;0;0;0;1.274157;108.4953;88.93819;0.1524755;15.87443;359.4143
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_732.jpg;0;0;0;1.268755;108.5682;88.95919;0.1467841;15.87684;359.3909
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_794.jpg;0;0;0;1.264692;108.6406;88.98;0.1249605;15.87839;359.3839
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_863.jpg;0;0;0;1.260606;108.7365;89.0075;0.07926597;15.87923;359.395
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_926.jpg;0;0;0;1.255113;108.808;89.02797;0.03769697;15.87895;359.4152
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_56_992.jpg;0;0;0;1.250977;108.8793;89.04831;359.9914;15.87849;359.445
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_058.jpg;0;0;0;1.246841;108.9502;89.06861;359.945;15.87936;359.4868
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_123.jpg;0;0;0;1.242646;109.0446;89.09557;359.8878;15.88103;359.5576
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_187.jpg;0;0;0;1.23703;109.1151;89.11568;359.8468;15.88161;359.6168
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_251.jpg;0;0;0;1.23283;109.1854;89.13569;359.8072;15.88151;359.6784
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_316.jpg;0;0;0;1.228659;109.2556;89.15562;359.7694;15.88137;359.7409
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_381.jpg;0;0;0;1.224478;109.3487;89.18208;359.7235;15.88123;359.8234
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_445.jpg;0;0;0;1.218892;109.4184;89.20186;359.6934;15.8812;359.8831
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_511.jpg;0;0;0;1.214696;109.4879;89.22157;359.6674;15.88119;359.9398
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_574.jpg;0;0;0;1.2105;109.5573;89.24124;359.6461;15.8812;359.9926
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_638.jpg;0;0;0;1.206305;109.6266;89.26078;359.6338;15.87884;0.03526442
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_701.jpg;0;0;0;1.202027;109.7188;89.28684;359.6347;15.87583;0.07757718
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_768.jpg;0;0;0;1.196236;109.7879;89.3064;359.6433;15.87511;0.1021683
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_833.jpg;0;0;0;1.191979;109.8568;89.32587;359.6583;15.87313;0.117556
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_895.jpg;0;0;0;1.187718;109.9255;89.34536;359.675;15.87292;0.1297327
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_57_959.jpg;0;0;0;1.183636;109.9939;89.36478;359.6913;15.87293;0.1382627
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_024.jpg;0;0;0;1.179581;110.0849;89.39056;359.7183;15.87141;0.1381626
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_086.jpg;0;0;0;1.174105;110.1528;89.40984;359.7359;15.87139;0.1359478
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_151.jpg;0;0;0;1.170108;110.2204;89.42905;359.7512;15.87139;0.1311834
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_214.jpg;0;0;0;1.166131;110.2878;89.4482;359.7641;15.8714;0.1241927
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_277.jpg;0;0;0;1.162174;110.3549;89.46726;359.7744;15.87141;0.1153162
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_342.jpg;0;0;0;1.158233;110.4439;89.49257;359.7843;15.87144;0.1011537
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_406.jpg;0;0;0;1.153004;110.5104;89.51146;359.7889;15.87145;0.08923747
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_470.jpg;0;0;0;1.149098;110.5766;89.53028;359.7912;15.87146;0.07658682
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_534.jpg;0;0;0;1.145205;110.6426;89.54903;359.7916;15.87147;0.06352478
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_595.jpg;0;0;0;1.141323;110.7083;89.56772;359.7901;15.87147;0.05035256
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_660.jpg;0;0;0;1.137453;110.7737;89.58632;359.7872;15.87148;0.03734614
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_723.jpg;0;0;0.1917159;1.133593;110.8568;89.60989;359.6981;15.87336;0.01577481
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_786.jpg;0;0;0.3802432;1.071874;110.9126;89.62581;359.5113;15.898;-0.00222296
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_848.jpg;0;0;0.5710235;0.9948131;110.9511;89.63695;358.9863;15.90589;0.0002043507
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_910.jpg;0;0;0.757582;0.735293;110.9706;89.64215;358.1971;15.91508;359.9925
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_58_974.jpg;0;0;0.9448727;0.4861674;110.9747;89.64347;357.3369;15.9426;0.01064461
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_036.jpg;0;0;1;0.2527372;110.9749;89.64351;356.6809;15.9432;359.9921
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_099.jpg;0;0;1;0.1649763;110.975;89.64356;356.319;15.94679;-0.003682345
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_161.jpg;0;0;1;0.07802819;110.9752;89.64363;356.3032;15.95338;359.9891
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_225.jpg;0;0;1;-0.03718471;110.9753;89.64375;356.6383;15.9694;0.0138662
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_288.jpg;0;0;1;-0.1248384;110.9754;89.64371;357.2685;15.9598;359.9888
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_350.jpg;0;0;1;-0.2095843;110.9753;89.64383;358.1827;15.97848;0.02186499
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_413.jpg;0;0;1;-0.2929659;110.9751;89.64372;359.3047;15.97325;0.02022744
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_477.jpg;0;0;1;-0.3325291;110.9747;89.6436;0.370628;15.97288;0.01442231
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_540.jpg;0;0;1;-0.3091075;110.9744;89.64353;1.257389;15.97444;0.008772716
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_601.jpg;0;0;1;-0.2468288;110.9742;89.643;2.057167;15.97414;0.008415841
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_664.jpg;0;0;1;-0.1329019;110.9742;89.64277;2.312948;15.97703;359.9934
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_728.jpg;0;0;1;-0.05649097;110.9741;89.64246;2.21641;15.97433;359.9925
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_789.jpg;0;0;1;0.05045756;110.9741;89.64212;1.846313;15.97282;0.004812659
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_849.jpg;0;0;1;0.1261391;110.9741;89.64178;1.146402;15.97125;0.03525062
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_913.jpg;0;0;1;0.2188887;110.9744;89.64179;0.4273616;15.97134;0.0776228
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_25_59_975.jpg;0;0;1;0.2097672;110.9746;89.64183;359.7519;15.9724;0.1151228
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_039.jpg;0;0;1;0.1961756;110.9751;89.64104;359.1646;15.97301;0.08808163
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_101.jpg;0;0;1;0.1637438;110.9756;89.64023;358.5707;15.96992;359.9695
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_162.jpg;0;0;1;0.1066951;110.9753;89.64185;358.4131;15.97227;359.9852
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_224.jpg;0;0;1;0.03067171;110.9753;89.64221;358.5089;15.97731;0.004443102
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_286.jpg;0;0;1;-0.04458895;110.9755;89.64154;358.801;15.97697;-0.002969007
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_350.jpg;0;0;1;-0.08781534;110.9754;89.6415;359.1168;15.97778;0.04148734
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_412.jpg;0;0;1;-0.09460048;110.9753;89.64143;359.426;15.978;0.08043529
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_474.jpg;0;0;1;-0.09193576;110.9751;89.64136;359.7238;15.97777;0.1142363
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_536.jpg;0;0;1;-0.08776121;110.975;89.6413;0.005166758;15.97723;0.1426667
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_598.jpg;0;0;1;-0.08224598;110.975;89.64124;0.2661019;15.97649;0.1656272
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_661.jpg;0;0;1;-0.07557943;110.9749;89.64097;0.5648871;15.97546;0.1709166
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_722.jpg;0;0;1;-0.05944604;110.9749;89.6408;0.7389908;15.97509;0.1504717
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_785.jpg;0;0;1;-0.04824062;110.9749;89.6407;0.8768225;15.97514;0.1190603
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_847.jpg;0;0;1;-0.03841144;110.9749;89.64066;0.9814743;15.97548;0.08189519
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_909.jpg;0;0;0;-0.03029295;110.9748;89.64067;1.053832;15.97594;0.04108824
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_00_972.jpg;0;0;0;-0.02249562;110.9748;89.64069;1.097693;15.97659;-0.0002965273
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_033.jpg;0;0;0;-0.01608431;110.9748;89.64071;1.108978;15.97736;359.9684
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_095.jpg;0;0;0;0;110.9748;89.64072;1.085859;15.97781;359.9546
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_158.jpg;0;0;0;0;110.9748;89.64073;1.04004;15.97794;359.9467
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_219.jpg;0;0;0;0.01544999;110.9748;89.64074;0.9771776;15.97799;359.9412
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_281.jpg;0;0;0;0.02013286;110.9749;89.64075;0.8717805;15.97795;359.9364
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_343.jpg;0;0;0;0.02520713;110.9749;89.64075;0.7797799;15.97791;359.9347
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_405.jpg;0;0;0;0.02816286;110.9749;89.64077;0.6795099;15.97786;359.9345
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_467.jpg;0;0;0.1851576;0.03037529;110.975;89.64078;0.5734947;15.97781;359.9356
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_530.jpg;0;0;0.3732454;0.03185206;110.975;89.6408;0.4641854;15.97777;359.9379
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_593.jpg;0;0;0.5568447;0.03261678;110.975;89.64081;0.3539189;15.97774;359.9413
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_656.jpg;0;0;0.7473786;0.03270445;110.9751;89.64082;0.2448801;15.97769;359.9456
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_717.jpg;0;0;0.9345512;0.03216125;110.9751;89.64082;0.1390716;15.97768;359.9506
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_780.jpg;0;0;1;0.03104196;110.9751;89.64083;0.03828956;15.97765;359.9562
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_844.jpg;0;0;1;0.0294092;110.9752;89.64084;359.9144;15.97764;359.9643
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_907.jpg;0;0;1;0.02655103;110.9752;89.64085;359.8311;15.97763;359.9706
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_01_967.jpg;0;0;1;0.02399069;110.9753;89.64085;359.757;15.97763;359.977
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_030.jpg;0;0;1;0.02115582;110.9753;89.64085;359.693;15.97763;359.9832
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_093.jpg;0;0;1;0.01812142;110.9753;89.64085;359.6395;15.97765;359.9893
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_157.jpg;0;0;1;0.0149615;110.9753;89.64086;359.5969;15.97765;-0.004935214
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_218.jpg;0;0;1;0.01174807;110.9753;89.64086;359.5651;15.97766;0.0004241777
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_281.jpg;0;0;1;0;110.9753;89.64087;359.5392;15.97767;0.006816695
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_342.jpg;0;0;1;0;110.9753;89.64087;359.5317;15.97767;0.01097362
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_404.jpg;0;0;1;0;110.9753;89.64087;359.5347;15.97768;0.01352346
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_465.jpg;0;0;1;0;110.9754;89.64087;359.5464;15.97768;0.01545473
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_530.jpg;0;0;1;0;110.9754;89.64087;359.5661;15.97768;0.01689881
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_593.jpg;0;0;1;0;110.9753;89.64087;359.5926;15.97768;0.01786873
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_655.jpg;0;0;1;0;110.9753;89.64086;359.6251;15.97768;0.0183865
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_716.jpg;0;0;1;-0.01017051;110.9753;89.64086;359.6623;15.97768;0.01848064
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_779.jpg;0;0;1;-0.01150607;110.9753;89.64085;359.7034;15.97768;0.01818607
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_842.jpg;0;0;1;-0.01252463;110.9753;89.64085;359.7622;15.97768;0.01725855
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_903.jpg;0;0;1;-0.01339536;110.9753;89.64085;359.808;15.97767;0.01621922
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_02_967.jpg;0;0;1;-0.01369619;110.9752;89.64084;359.8541;15.97766;0.01493724
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_031.jpg;0;0;1;-0.01371232;110.9752;89.64082;359.8997;15.97766;0.01346017
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_093.jpg;0;0;1;-0.01346415;110.9752;89.64083;359.9439;15.97766;0.01183572
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_153.jpg;0;0;1;-0.01297561;110.9752;89.64082;359.986;15.97766;0.01011009
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_216.jpg;0;0;1;-0.01227368;110.9752;89.64082;0.02533121;15.97766;0.008327089
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_277.jpg;0;0;0;-0.0113874;110.9752;89.64082;0.06129624;15.97766;0.006529116
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_340.jpg;0;0;0;-0.01034714;110.9752;89.64081;0.09347486;15.97765;0.004754188
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_401.jpg;0;0;0;0;110.9752;89.64081;0.129911;15.97765;0.002482479
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_465.jpg;0;-0.1828125;0;0;110.9746;89.64065;0.1402294;15.89936;0.001014906
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_528.jpg;0;-0.3757445;0;0;110.972;89.6399;0.09997465;15.99502;-0.0006443699
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_589.jpg;0;-0.5622911;0;-0.03610491;110.9685;89.63889;0.04185366;16.01632;-0.002054662
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_653.jpg;0;-0.7456544;0;-0.04796593;110.9616;89.63691;359.9103;16.13838;-0.002862273
